wikipedia_id,freebase_id,name,release_date,box_office,genres,imdb_id
15533406,/m/02z2yth,Dallas Reunion: The Return to Southfork,,,"{""/m/0jtdp"": ""Documentary""}",tt0429967
2669734,/m/07wrqq,The New Rulers of the World,,,"{""/m/0jtdp"": ""Documentary""}",
14406494,/m/03d2krp,Ancient Qumran: A Virtual Reality Tour,,,"{""/m/01zhp"": ""Computer Animation"", ""/m/06ppq"": ""Silent film""}",tt2673712
6171618,/m/0fv1g7,Old MacDonald Duck,1941,,"{""/m/0hcr"": ""Animation""}",tt0033974
29023752,/m/0dlld6p,Men from Nowhere,,,"{""/m/0jtdp"": ""Documentary""}",
18612485,/m/04gmmsg,Suppressed Duck,1965,,"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/095bb"": ""Animated cartoon""}",tt0059767
9504377,/m/02pg_lv,La Cabalgata del Circo,1945,,"{""/m/04t36"": ""Musical""}",tt0037567
20903206,/m/05b4m0c,Kahte Hain Mujhko Raja,1975,,"{""/m/0hqxf"": ""Family Film"", ""/m/02kdv5l"": ""Action""}",tt0367922
17198278,/m/043qfb_,Junket Whore,1998,,"{""/m/0jtdp"": ""Documentary""}",tt0311376
17232300,/m/043kyfv,The Black Sabbath Story Vol. 1 - 1970-1978,,,"{""/m/0jtdp"": ""Documentary""}",
28324016,/m/0cn_80p,Phir Wohi Raat,1980,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/03npn"": ""Horror""}",tt0358020
286891,/m/01q47z,Trick or Treat,1952,,"{""/m/02hmvc"": ""Short Film""}",tt0045261
34601426,/m/0j29k8t,A Diary of Chuji's Travels,1927,,{},
11232994,/m/02r4hgt,Tennis Chumps,,,"{""/m/02hmvc"": ""Short Film"", ""/m/01z02hx"": ""Sports"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/095bb"": ""Animated cartoon""}",tt0041952
24408933,/m/02vrw1r,Worst Case Scenario,2008,,"{""/m/0jb4p32"": ""Zombie Film"", ""/m/03npn"": ""Horror""}",tt1924449
13562948,/m/03c9g9m,Villa Borghese,1953,,"{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",tt0046518
28707778,/m/0czc0yt,Stolen,2009,,"{""/m/0jtdp"": ""Documentary""}",
33354856,/m/0h7pvb8,Ogawa no Hotori,2011,,"{""/m/07s9rl0"": ""Drama""}",tt1720183
31950278,/m/0gvr2g_,K-On!,,,"{""/m/0jxy"": ""Anime""}",
24105592,/m/07kckzj,Cannon Movie Tales,1986,,{},
12774808,/m/02x4cr0,The Unshrinkable Jerry Mouse,,,"{""/m/02hmvc"": ""Short Film"", ""/m/01z4y"": ""Comedy""}",tt0058707
32179296,/m/0gy0wyh,Footpads,1895,,"{""/m/02hmvc"": ""Short Film"", ""/m/06ppq"": ""Silent film""}",tt0192982
30477018,/m/0g9w9b8,Ninja Turf,1985,,"{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",
23449189,/m/06w76v7,Ijjodu,2009,,"{""/m/07s9rl0"": ""Drama""}",tt1581311
13169133,/m/02z9mk1,The Great Ecstasy of Robert Carmichael,2005,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/0219x_"": ""Indie"", ""/m/0hj3n9c"": ""Juvenile Delinquency Film"", ""/m/0hj3n01"": ""Crime Drama""}",tt0459387
14817094,/m/03gyyzq,Best Buds,,,"{""/m/01z4y"": ""Comedy""}",
35634407,/m/0jl1sb8,Running Man,2013,,{},tt2763764
33773172,/m/0hhs553,The Satin Slipper,1986,,"{""/m/07s9rl0"": ""Drama""}",
20903127,/m/05b5br_,Mere Saath Chal,1984,,"{""/m/07s9rl0"": ""Drama""}",tt0418881
18621964,/m/04gj1rj,The Strangers 2,,,"{""/m/03npn"": ""Horror""}",tt1285009
17182877,/m/043qmp9,"I Condottieri, Giovanni delle bande nere",1937,,"{""/m/01g6gs"": ""Black-and-white""}",tt0028736
31760148,/m/0gtvwpm,"Older Brother, Younger Sister",1953,,"{""/m/07s9rl0"": ""Drama""}",tt0045507
10582642,/m/02qjfvt,Shadowmancer,,,{},
9362631,/m/0285yxn,"All's Well, Ends Well 1997",1997,,"{""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",tt0118591
33145264,/m/0h66g77,Know Models Were Harmed,,,"{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",
31322370,/m/0gjb1s8,Blum Affair,1948,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",tt0040079
32570599,/m/0h1dlgb,Guinea Pigs,,,"{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",
31612026,/m/0gmgllp,The Whole Town Accuses,1956,,"{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",tt0159042
29036301,/m/0dgsrzh,Nadodi Mannan,,,{},tt5544404
28450318,/m/0crfgcy,You Me and Captain Longbridge,2008,,"{""/m/02hmvc"": ""Short Film""}",tt1168666
9120736,/m/027yd8s,Heaven's Fire,,,"{""/m/0cq22f9"": ""Action Thrillers"", ""/m/02kdv5l"": ""Action""}",tt0194003
24620257,/m/0807_mn,The Altruist,2004,,"{""/m/01jfsb"": ""Thriller""}",tt0814004
5344975,/m/0dgmpr,Treasure of the Golden Suns,,,"{""/m/0hqxf"": ""Family Film"", ""/m/03k9fj"": ""Adventure"", ""/m/0hcr"": ""Animation""}",tt0191102
26531833,/m/0bhbcy7,What on Earth!,,,"{""/m/02hmvc"": ""Short Film""}",tt0062353
11459078,/m/02rdhkg,The Spirit of '76,1917,,"{""/m/06n90"": ""Science Fiction"", ""/m/0219x_"": ""Indie"", ""/m/06ppq"": ""Silent film"", ""/m/01g6gs"": ""Black-and-white"", ""/m/06nbt"": ""Satire"", ""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",tt0182444
31431586,/m/0glq615,The Lost World of the Crystal Skull,,,"{""/m/03g3w"": ""History"", ""/m/0jtdp"": ""Documentary""}",tt1273808
28131017,/m/0cm8bb7,Der Fall Molander,1945,,"{""/m/07s9rl0"": ""Drama""}",tt0245895
17239276,/m/043rvj5,Love Is Not All Around,2007,,"{""/m/0gw5qqq"": ""Chinese Movies""}",tt0996978
21229033,/m/05bzshn,Matashirō Fighting Journey,1956,,"{""/m/0gw5n2f"": ""Japanese Movies""}",
30983279,/m/0gg9m_m,"Madagascar, a Journey Diary",2009,,"{""/m/02hmvc"": ""Short Film""}",tt1590114
29274776,/m/0ds2vw1,Les Corsaires du Bois de Boulogne,1954,,"{""/m/05p553"": ""Comedy film""}",tt0045650
34501652,/m/0hr67nd,Bhaag Milkha Bhaag,2013,,"{""/m/01z02hx"": ""Sports"", ""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama""}",tt2356180
9037294,/m/027vdv4,El Arreglo,,,"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",tt0085181
19134995,/m/04jkby8,West 11,1963,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",tt0057677
32437275,/m/0gyvdw6,The Story Without a Name,1924,,"{""/m/02kdv5l"": ""Action""}",tt0015371
12671848,/m/02w_z_h,881,2007,,"{""/m/04t36"": ""Musical""}",tt0979847
18496269,/m/04f1gbw,Dreams from the Middle of the World,,,"{""/m/07s9rl0"": ""Drama""}",
11944174,/m/02rz0qc,Snowbody Loves Me,,,"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}",tt0058597
30932339,/m/0gg6frh,Relative Chaos,,,"{""/m/0hqxf"": ""Family Film"", ""/m/07s9rl0"": ""Drama""}",tt0806167
30639230,/m/0g9zsc1,Gafla,2006,,"{""/m/07s9rl0"": ""Drama""}",
31801112,/m/0gty3n2,Yuwakusha,1989,,"{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama""}",tt0203235
23862669,/m/09gk8dj,Inside the Revolution: A Journey into the Heart of Venezuela,,,"{""/m/0jtdp"": ""Documentary""}",
32603168,/m/0h1bzf3,Beauty and the Barge,1914,,"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film""}",tt0264401
31079480,/m/0gg9939,Anchor Baby,2010,,"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",
26321497,/m/0bbxzy2,WWII in HD,,,"{""/m/082gq"": ""War film""}",tt1489097
26151530,/m/0b6l_75,The University of Illinois vs. a Mummy,,,"{""/m/04t36"": ""Musical"", ""/m/03npn"": ""Horror"", ""/m/05p553"": ""Comedy film""}",
27031406,/m/0bs57x8,Captain India,,,"{""/m/01zhp"": ""Computer Animation""}",
27757685,/m/0cc9b5q,The Traitors,1962,,"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",tt0057599
33269432,/m/0h7n0f2,Main Krishna Hoon,2013,,"{""/m/0hqxf"": ""Family Film"", ""/m/04t36"": ""Musical"", ""/m/0hcr"": ""Animation""}",tt1855268
20903277,/m/05b3gk3,Do Ladkiyan,1976,,{},tt0213621
14916188,/m/07sc91j,Goners,,,"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama"", ""/m/01hmnh"": ""Fantasy""}",
29145240,/m/0dln0vx,The Alpha Incident,1978,,"{""/m/06n90"": ""Science Fiction"", ""/m/03npn"": ""Horror""}",tt0075662
14809505,/m/03gym9x,Osaka Wrestling Restaurant,2004,,"{""/m/01z4y"": ""Comedy"", ""/m/0gw5qqq"": ""Chinese Movies""}",tt1101039
14918676,/m/03h1hjp,Bamma Maata Bangaru Baata,1989,,"{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",tt0259208
32634907,/m/0h3n66f,South Solitary,2010,,"{""/m/02l7c8"": ""Romance Film""}",tt1587278
1560107,/m/05bddw,Lupin III's Greatest Capers,,,{},
20378623,/m/04zyz16,Amar Suhagin,,,{},tt0242262
19497137,/m/04mxb2h,Wanda la peccatrice,1952,,"{""/m/01g6gs"": ""Black-and-white""}",tt0045311
32624649,/m/0h1f5zw,Mysterious Island,2011,,"{""/m/03npn"": ""Horror""}",tt1980198
20871842,/m/056j009,Uncle Jasper's Will,1922,,"{""/m/07s9rl0"": ""Drama""}",tt0139391
20519078,/m/0522w8p,International Woodpecker,,,"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/05p553"": ""Comedy film"", ""/m/0hcr"": ""Animation""}",tt0151068
21464156,/m/05f9m2n,"Pitões, aldeia do Barroso",,,"{""/m/0jtdp"": ""Documentary""}",tt0122215
19174710,/m/04lh0t6,La Petite Morte,2003,,"{""/m/02hmvc"": ""Short Film"", ""/m/02h8pkk"": ""Family Drama"", ""/m/07s9rl0"": ""Drama""}",tt0385161
2753501,/m/080tp6,Shuto Kousoku Trial,1988,,"{""/m/02kdv5l"": ""Action"", ""/m/0gw5n2f"": ""Japanese Movies"", ""/m/0ltv"": ""Auto racing""}",tt0454548
11783981,/m/02rs582,The Roof,1956,,"{""/m/068d7h"": ""Romantic drama"", ""/m/0hj3nbk"": ""Marriage Drama"", ""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",tt0049839
10477331,/m/02qf9hn,Wideo Wabbit,1956,,"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}",tt0049952
21215198,/m/05b_rlr,Mōjū tsukai no shōjo,1952,,"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",tt1305726
10792003,/m/02qq3gw,Puthukavithai,1982,,"{""/m/02l7c8"": ""Romance Film""}",tt0281099
17814094,/m/0479q0n,Qayamat - A Love Triangle In Afghanistan,2003,,"{""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama"", ""/m/082gq"": ""War film""}",
11143217,/m/02r1gy1,Antharangam,1975,,{},tt0362413
31045112,/m/0gg6s7k,Adikkurippu,1989,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery"", ""/m/01jfsb"": ""Thriller""}",tt0235160
33038027,/m/0h54xbw,Detective K: Secret of the Virtuous Widow,2011,32325907.0,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action""}",tt1832381
6880197,/m/0gt_59,Mihai Viteazul,1971,,"{""/m/0hj3n6f"": ""Historical Epic"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama"", ""/m/06l3bl"": ""Epic"", ""/m/0hj3mws"": ""Biopic [feature]""}",tt0066078
32804975,/m/0hhs76t,Small Fry,2011,,"{""/m/02hmvc"": ""Short Film""}",tt2033372
17216834,/m/043nbpv,A Different Approach,1978,,"{""/m/02hmvc"": ""Short Film"", ""/m/01t_vv"": ""Comedy-drama""}",tt0077434
26981999,/m/0bs3t3_,The Rift,1990,,"{""/m/02kdv5l"": ""Action"", ""/m/03npn"": ""Horror"", ""/m/03k9fj"": ""Adventure""}",tt0099701
34725574,/m/0j3d8wb,The Complaint of an Empress,1990,,{},
1780871,/m/05wdny,Strange Days on Planet Earth,,,"{""/m/0jtdp"": ""Documentary""}",tt0448132
11419850,/m/02rbvgm,Vixens,,,{},tt4016550
25583644,/m/09rtrj8,Dahshat,1981,,"{""/m/03npn"": ""Horror""}",tt0259958
20415130,/m/04zxbd2,Stolen Kosovo,2008,,"{""/m/0jtdp"": ""Documentary""}",tt3720926
235299,/m/01j5r0,The Orphan's Benefit,1934,,"{""/m/02hmvc"": ""Short Film""}",tt0025609
27190944,/m/0bwl0n2,Breathe,2009,,"{""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",tt1117380
10026747,/m/02p_7m_,Picado Fino,1996,,"{""/m/07s9rl0"": ""Drama"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white""}",tt0117337
20904393,/m/05b35rn,Nawab Sahib,,,{},tt0137978
24118980,/m/07k64zv,Kung Fu Cyborg,2009,,"{""/m/06n90"": ""Science Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/0gw5qqq"": ""Chinese Movies""}",tt1494775
26067456,/m/0b6lbls,Story,2010,,"{""/m/07s9rl0"": ""Drama""}",tt1841682
18066411,/m/047qrgb,Mt. Hakkoda,1977,,"{""/m/0gw5n2f"": ""Japanese Movies""}",tt0203549
640625,/m/02zmmh,Tokimeki Memorial,,,"{""/m/0gw5n2f"": ""Japanese Movies""}",
13789267,/m/03cjb3s,Movie Connections,,,{},tt1101386
13995952,/m/03cqhjl,Kamouraska,1973,,"{""/m/07s9rl0"": ""Drama""}",tt0070263
33227735,/m/0h7nf1t,Schizo,1976,,"{""/m/03npn"": ""Horror"", ""/m/01585b"": ""Slasher""}",
20940601,/m/05b3cmc,Ghost-Cat of Arima Palace,1953,,"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/03npn"": ""Horror"", ""/m/01g6gs"": ""Black-and-white""}",tt0202937
34106574,/m/0hrc3s5,Lawang Sewu: Dendam Kuntilanak,2007,,"{""/m/03npn"": ""Horror""}",tt1102260
13138255,/m/02z86c3,Io la conoscevo bene,1965,,"{""/m/07s9rl0"": ""Drama"", ""/m/01g6gs"": ""Black-and-white""}",tt0060545
33872329,/m/0hnbzwh,A Woman for a Season,1969,,"{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",tt0062641
21051238,/m/05b5jk5,Athaiya Mamiya,1974,,"{""/m/07s9rl0"": ""Drama""}",tt3420100
5667993,/m/0dz46w,The Passenger,,,"{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama""}",
20782506,/m/057t1_1,A Little Dream,2008,,"{""/m/03bxz7"": ""Biographical film"", ""/m/0jtdp"": ""Documentary""}",
10312250,/m/02q8508,Daydream,1981,,"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02js9"": ""Erotica"", ""/m/01jk9n"": ""Pornographic movie""}",tt0223417
33240831,/m/0h96hxy,The Still Alarm,,,"{""/m/07s9rl0"": ""Drama""}",
18530838,/m/04f2qdb,Filth: The Mary Whitehouse Story,,,"{""/m/03bxz7"": ""Biographical film"", ""/m/07s9rl0"": ""Drama"", ""/m/05p553"": ""Comedy film""}",tt1046922
5932168,/m/0ff4gq,Cruisin USA,,,{},
27093651,/m/0bs3v2p,He – The Only One,,,"{""/m/02kdv5l"": ""Action""}",
1335517,/m/04tnwm,It's Impossible to Learn to Plow by Reading Books,1988,,"{""/m/07s9rl0"": ""Drama""}",tt0095385
29349408,/m/0dsc9k8,Witchcraft,1964,,"{""/m/03npn"": ""Horror""}",
22215754,/m/05q92df,"Elton John: Me, Myself & I",,,"{""/m/0jtdp"": ""Documentary""}",tt1124032
22133373,/m/05p85mg,Naag aur Nagin,2005,,"{""/m/01hmnh"": ""Fantasy""}",tt22640124
11737750,/m/02rqp8j,Seven Deaths by Prescription,,,"{""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama""}",tt0073685
28356770,/m/0crh9gl,L'été en pente douce,1987,,"{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",tt0094405
21064464,/m/05c3m47,Yogoreta Nikutai Seijo,1958,,"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",tt3744492
30177279,/m/0g567xv,Bayen Haath Ka Khel,1985,,"{""/m/04t36"": ""Musical"", ""/m/03k9fj"": ""Adventure"", ""/m/05p553"": ""Comedy film""}",tt1784356
21306987,/m/05f3ybr,Aap Ka Saaya,,,"{""/m/02l7c8"": ""Romance Film""}",
36055663,/m/0j_3cxf,Chhota Bheem: Dholakpur to Kathmandu,,,"{""/m/0hcr"": ""Animation""}",
23615065,/m/06zqrdx,Nepal Pyaro Chha,2001,,"{""/m/07s9rl0"": ""Drama""}",tt0304469
15759217,/m/03nsjhm,Fairly OddBaby,,,"{""/m/0hcr"": ""Animation""}",tt1178300
32111821,/m/0gx2pjt,Midnight Beating,2010,,"{""/m/03npn"": ""Horror""}",tt1997606
19289750,/m/04ljk_k,"Féminin, Masculin",2007,,"{""/m/02hmvc"": ""Short Film""}",tt1163769
31677272,/m/0gmbrxr,Le Miracle des loups,1924,,"{""/m/02p0szs"": ""Historical fiction"", ""/m/07s9rl0"": ""Drama""}",tt0015141
15099598,/m/03hhcqs,Before the Hurricane,1924,,"{""/m/06ppq"": ""Silent film"", ""/m/0219x_"": ""Indie"", ""/m/01g6gs"": ""Black-and-white"", ""/m/02hmvc"": ""Short Film"", ""/m/07s9rl0"": ""Drama"", ""/m/02l7c8"": ""Romance Film""}",tt0259527
11389096,/m/02r9vm4,Dotonbori River,1982,,"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",tt0322118
26947343,/m/0bmgvlt,Codename: Phineas and Ferb Next Door,,,{},
21807389,/m/05p75gx,The Bette Midler Show,,,"{""/m/04t36"": ""Musical""}",tt1204412
9685156,/m/02pp2ch,Hurricane Mary,,,"{""/m/07s9rl0"": ""Drama""}",
30871765,/m/03fvn9,Sky King,,,{},tt0043232
31058448,/m/0gg93wx,Color's Notes,,,"{""/m/04rlf"": ""Music"", ""/m/0jtdp"": ""Documentary""}",tt1854256
8909666,/m/027p8m1,Carmen Get It!,,,"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",tt0055829
15282861,/m/03hn_nw,A Writer Named Phil Hall,,,"{""/m/02hmvc"": ""Short Film"", ""/m/0jtdp"": ""Documentary""}",
9279687,/m/0282v5c,Maybe Next Year,,,"{""/m/02hmvc"": ""Short Film"", ""/m/03npn"": ""Horror""}",
12213497,/m/02vw2wr,The Flintstones' 25th Anniversary Celebration,,,{},tt0299889
24915299,/m/09g6bz7,The Treasures of Agra,,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02n4kr"": ""Mystery""}",tt0086333
24416448,/m/07s7qb9,Stone Bros.,2009,,"{""/m/05p553"": ""Comedy film""}",tt1459000
21405990,/m/05f6k0g,Mu Tate Love Karuchi,,,"{""/m/07s9rl0"": ""Drama""}",
30739896,/m/0gffs5w,Warning,1946,,"{""/m/07s9rl0"": ""Drama""}",tt0169361
21536464,/m/05h1z1p,B420,2005,,"{""/m/0gw5qqq"": ""Chinese Movies""}",tt0482457
33435933,/m/0h95zxv,Galiyon Ka Badshah,1989,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",tt0315875
23991832,/m/07k5bnz,Yaaruku Yaaro,2007,,"{""/m/02l7c8"": ""Romance Film"", ""/m/01z4y"": ""Comedy""}",tt5563624
14281880,/m/03c_60t,Shooters,2001,,"{""/m/0lsxr"": ""Crime Fiction""}",tt0328420
27413683,/m/0c02kr6,New Low,2010,,"{""/m/06cvj"": ""Romantic comedy""}",
24564454,/m/0805h7f,Devils Racecourse,,,"{""/m/01jfsb"": ""Thriller""}",
22153160,/m/05q8d2l,Green Arrow,,,"{""/m/02kdv5l"": ""Action""}",
14854543,/m/03g_8h_,Aakhri Daao,1975,,"{""/m/0lsxr"": ""Crime Fiction"", ""/m/07s9rl0"": ""Drama""}",tt0178174
30695447,/m/0crdtz3,Number One Shakib Khan,2010,,"{""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action"", ""/m/07s9rl0"": ""Drama""}",tt1930423
30314421,/m/0g5qbnr,Just Call Me Nobody,2010,,"{""/m/05p553"": ""Comedy film""}",tt1825731
31774474,/m/0gtw6p2,Atashi wa juice,,,"{""/m/07s9rl0"": ""Drama"", ""/m/02js9"": ""Erotica""}",tt0292938
18620103,/m/04gnnw2,Circumcize Me,2008,,"{""/m/01z4y"": ""Comedy"", ""/m/0jtdp"": ""Documentary""}",tt7662688
24007705,/m/07k8nt9,The Phantom Light,1935,,"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery""}",tt0026868
32558325,/m/0h1g_v9,Mr. Duplicate,2011,,"{""/m/02l7c8"": ""Romance Film""}",tt13906558
2517510,/m/07kch9,"It's Flashbeagle, Charlie Brown",,,"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film"", ""/m/0hqxf"": ""Family Film"", ""/m/04t36"": ""Musical"", ""/m/0hcr"": ""Animation""}",tt0123122
16635787,/m/02r5drh,Ye Olde Times,,,"{""/m/01z4y"": ""Comedy""}",
28764889,/m/0b9v5x6,Gangster Exchange,2009,,"{""/m/0hj3l_y"": ""Action Comedy"", ""/m/02kdv5l"": ""Action"", ""/m/0556j8"": ""Buddy film""}",tt0846004
32748561,/m/0h3rsjv,Phhir,2011,,"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/02l7c8"": ""Romance Film"", ""/m/07s9rl0"": ""Drama""}",tt2023645
17255348,/m/043pbns,Thaskara Veeran,2005,,"{""/m/06cvj"": ""Romantic comedy"", ""/m/02kdv5l"": ""Action""}",tt0448805
26704189,/m/0bmczj1,Two Hearts in Waltz Time,1934,,"{""/m/04t36"": ""Musical""}",tt0025925
27183354,/m/0bwg0rl,Naayaka,,,"{""/m/02kdv5l"": ""Action""}",
21145501,/m/05c0kn0,Yoru no kiba,1958,,"{""/m/0gw5n2f"": ""Japanese Movies""}",tt2423868
27718825,/m/0cc5y9r,Terrorist,,,"{""/m/02hmvc"": ""Short Film""}",tt1869696
23931299,/m/076wh11,Thalayanamanthram,1990,,"{""/m/07s9rl0"": ""Drama"", ""/m/01z4y"": ""Comedy""}",tt0278768
16475684,/m/03y7t22,Kenneth Williams: Fantabulosa!,,,{},tt0490126
29337492,/m/0dr_rcb,Bébés à gogo,1956,,"{""/m/05p553"": ""Comedy film""}",tt0048994
21144586,/m/05c22_r,Chitei no Uta,1956,,"{""/m/0gw5n2f"": ""Japanese Movies"", ""/m/01g6gs"": ""Black-and-white""}",
19042255,/m/04jdtkm,The Girl in the Crowd,1935,,"{""/m/01z4y"": ""Comedy""}",tt0026414
24003720,/m/07kbc8m,7/7 Ripple Effect,2007,,"{""/m/0jtdp"": ""Documentary""}",
25587917,/m/09rvr2m,Knots Landing Reunion: Together Again,,,"{""/m/07s9rl0"": ""Drama"", ""/m/0jtdp"": ""Documentary""}",tt0461681
33046855,/m/0h54q3b,Such a Little Queen,1921,,"{""/m/05p553"": ""Comedy film"", ""/m/07s9rl0"": ""Drama""}",tt0012733
25850514,/m/09v0ykf,Hope for Haiti Now: A Global Benefit for Earthquake Relief,,,"{""/m/04rlf"": ""Music"", ""/m/015w9s"": ""Television movie""}",tt1587308
32867197,/m/0h3p881,Dragonfly,2001,,"{""/m/01jfsb"": ""Thriller"", ""/m/07s9rl0"": ""Drama""}",
11920828,/m/07s82t4,Bad Boys III,,,"{""/m/0399b7"": ""Buddy cop""}",
4476565,/m/0c4lr4,Bald!,,,"{""/m/0jtdp"": ""Documentary""}",
6985462,/m/0gzz52,Jewellery Box,,,{},
19136347,/m/04jkvmh,Day of the Assassin,,,"{""/m/02kdv5l"": ""Action"", ""/m/03k9fj"": ""Adventure""}",tt0079031
32321619,/m/0gyw1zf,Khushiyaan,,,"{""/m/0hqxf"": ""Family Film""}",
18445978,/m/04f40x9,Chew-Chew Baby,,,"{""/m/02hmvc"": ""Short Film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}",tt0150099
32954239,/m/0h56blx,Shhh!,1993,,"{""/m/03npn"": ""Horror""}",tt4228378
18279656,/m/04ctj4m,"Goodbye, 20th Century!",1998,,"{""/m/0hj3n2k"": ""Fantasy Adventure"", ""/m/01hmnh"": ""Fantasy""}",tt0179196
8045198,/m/026pm0b,Walking Toilet Bowl 1,,,"{""/m/02nxfrh"": ""Adult"", ""/m/01jk9n"": ""Pornographic movie""}",
10064188,/m/02q0m5q,Historias y testigos: ¡Ni una muerta mas!,2004,,"{""/m/01jfsb"": ""Thriller"", ""/m/02n4kr"": ""Mystery"", ""/m/07s9rl0"": ""Drama""}",tt0366024
20904334,/m/05b2zjl,Heeralaal Pannalaal,1978,,"{""/m/05p553"": ""Comedy film"", ""/m/02kdv5l"": ""Action""}",tt0258647
28492542,/m/0crf58q,Horvatov izbor,,,"{""/m/07s9rl0"": ""Drama""}",tt0092184
6894161,/m/0gvpws,Bicho de Sete Cabeças,2000,,"{""/m/07s9rl0"": ""Drama""}",tt0263124
9560197,/m/02pj_xf,Hollyrock-a-Bye Baby,,,"{""/m/01z4y"": ""Comedy"", ""/m/0hcr"": ""Animation""}",tt0107126
20532673,/m/051zcs0,Wicket Wacky,,,"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film"", ""/m/0hqxf"": ""Family Film"", ""/m/0hcr"": ""Animation""}",
25977476,/m/0b6nwdv,Pumzi,2009,,"{""/m/02hmvc"": ""Short Film""}",
19260694,/m/04lgm2k,The Sins,,,{},tt0265755
19007329,/m/04jbf3q,Porno Holocaust,,,"{""/m/03npn"": ""Horror"", ""/m/0hj3m_q"": ""Creature Film"", ""/m/02nxfrh"": ""Adult""}",tt0235686
31594935,/m/0glslhb,Broadway Folly,1930,,"{""/m/02hmvc"": ""Short Film"", ""/m/0hcr"": ""Animation""}",tt0142137
20532696,/m/051yl85,Slingshot 6 7/8,,,"{""/m/02hmvc"": ""Short Film"", ""/m/05p553"": ""Comedy film"", ""/m/0hcr"": ""Animation""}",tt0142854
